method,split,task,regime,mean_success,ci95_success,mean_containment_rate,ci95_containment_rate,mean_state_corruption,ci95_state_corruption,mean_cascade_rate,ci95_cascade_rate,mean_damage,ci95_damage,mean_false_halt,ci95_false_halt,mean_recovery_success,ci95_recovery_success,mean_escalation_precision,ci95_escalation_precision,mean_containment_latency,ci95_containment_latency,mean_recovery_cost,ci95_recovery_cost,mean_regret_to_oracle,ci95_regret_to_oracle,groups
uncertainty_halt_policy,low_level_perturbation,bimanual_handoff,precondition_drift,0.4439,0.0321,0.3793,0.0328,0.1122,0.019,0.1361,0.0133,0.0646,0.0152,0.2126,0.0316,0.3384,0.04,0.3844,0.01,0.7712,0.0152,0.2425,0.0055,0.2721,0.0836,7
uncertainty_halt_policy,low_level_perturbation,bimanual_handoff,recovery_budget_exhaustion,0.4354,0.0337,0.3912,0.0471,0.119,0.0222,0.1905,0.0314,0.0731,0.023,0.2075,0.0249,0.3197,0.0262,0.3808,0.0131,0.8495,0.0216,0.2413,0.0069,0.2993,0.0448,7
uncertainty_halt_policy,low_level_perturbation,bimanual_handoff,subgoal_drift,0.4303,0.0267,0.3741,0.0441,0.1207,0.0276,0.1548,0.0279,0.0595,0.0088,0.2024,0.0432,0.3299,0.0425,0.3756,0.0127,0.7855,0.0061,0.2424,0.006,0.2806,0.0384,7
uncertainty_halt_policy,low_level_perturbation,drawer_retrieval,actuator_slip,0.5136,0.02,0.398,0.0391,0.0476,0.0153,0.1241,0.0292,0.0629,0.0167,0.199,0.0291,0.3367,0.0325,0.3836,0.0059,0.769,0.0155,0.2468,0.0063,0.2568,0.0413,7
uncertainty_halt_policy,low_level_perturbation,drawer_retrieval,contact_instability,0.5051,0.0377,0.381,0.0398,0.0646,0.0233,0.1276,0.0167,0.0561,0.0237,0.2262,0.0488,0.3248,0.0291,0.3877,0.0128,0.807,0.0126,0.2459,0.0068,0.2211,0.0642,7
uncertainty_halt_policy,low_level_perturbation,drawer_retrieval,cross_level_cascading_failure,0.3997,0.0269,0.381,0.0374,0.148,0.0367,0.2109,0.044,0.0765,0.0233,0.2075,0.0196,0.335,0.0503,0.3785,0.0145,0.9061,0.0143,0.2423,0.0022,0.3452,0.0401,7
uncertainty_halt_policy,low_level_perturbation,drawer_retrieval,perception_glitch,0.5119,0.0496,0.4014,0.0471,0.0731,0.0187,0.1071,0.0297,0.0578,0.0236,0.2041,0.029,0.3316,0.0409,0.3868,0.01,0.7618,0.0147,0.2467,0.0053,0.25,0.0527,7
uncertainty_halt_policy,low_level_perturbation,drawer_retrieval,precondition_drift,0.4949,0.0466,0.3861,0.037,0.0867,0.0084,0.1378,0.0143,0.0561,0.0098,0.1956,0.0278,0.2959,0.0339,0.3855,0.0116,0.7434,0.0147,0.2453,0.0068,0.2602,0.0631,7
uncertainty_halt_policy,low_level_perturbation,drawer_retrieval,recovery_budget_exhaustion,0.4439,0.0337,0.3759,0.0259,0.085,0.0119,0.1667,0.0381,0.0697,0.0107,0.1718,0.0249,0.318,0.0397,0.3857,0.0148,0.821,0.0145,0.2443,0.0088,0.3163,0.0526,7
uncertainty_halt_policy,low_level_perturbation,drawer_retrieval,subgoal_drift,0.4541,0.0473,0.4031,0.0535,0.1241,0.0203,0.1412,0.0303,0.051,0.0132,0.2058,0.0422,0.352,0.0305,0.3827,0.0064,0.7469,0.0098,0.2467,0.0072,0.2976,0.063,7
uncertainty_halt_policy,low_level_perturbation,mobile_manip_delivery,actuator_slip,0.4915,0.0329,0.381,0.0222,0.0442,0.0141,0.1361,0.0143,0.0272,0.0141,0.2075,0.0168,0.3197,0.0312,0.3747,0.0123,0.7954,0.013,0.2501,0.0065,0.2585,0.0287,7
uncertainty_halt_policy,low_level_perturbation,mobile_manip_delivery,contact_instability,0.4779,0.0354,0.3929,0.0314,0.0952,0.0184,0.1548,0.0114,0.0765,0.0254,0.2211,0.0423,0.3214,0.042,0.3825,0.0147,0.8364,0.0096,0.2445,0.0062,0.2636,0.0303,7
uncertainty_halt_policy,low_level_perturbation,mobile_manip_delivery,cross_level_cascading_failure,0.381,0.0384,0.3537,0.0348,0.1446,0.02,0.2211,0.0475,0.0969,0.0213,0.1956,0.0511,0.2959,0.0442,0.3806,0.0067,0.9166,0.0148,0.2408,0.0043,0.3282,0.0546,7
uncertainty_halt_policy,low_level_perturbation,mobile_manip_delivery,perception_glitch,0.4694,0.0215,0.3384,0.0377,0.0612,0.0094,0.1395,0.022,0.0646,0.0227,0.199,0.0182,0.3418,0.0321,0.3761,0.0085,0.7563,0.0138,0.2429,0.0049,0.2789,0.0496,7
uncertainty_halt_policy,low_level_perturbation,mobile_manip_delivery,precondition_drift,0.449,0.0321,0.352,0.0287,0.0867,0.0304,0.148,0.0196,0.0578,0.0281,0.2041,0.0285,0.3486,0.0174,0.3901,0.0054,0.7672,0.0138,0.2417,0.0055,0.2823,0.0477,7
uncertainty_halt_policy,low_level_perturbation,mobile_manip_delivery,recovery_budget_exhaustion,0.4303,0.0537,0.3741,0.0381,0.1139,0.0243,0.2058,0.0141,0.0612,0.018,0.1752,0.0333,0.3078,0.0312,0.3826,0.0113,0.8379,0.0136,0.2411,0.003,0.3214,0.0472,7
uncertainty_halt_policy,low_level_perturbation,mobile_manip_delivery,subgoal_drift,0.4388,0.0328,0.4065,0.0439,0.1293,0.0328,0.1531,0.0409,0.0544,0.0069,0.1718,0.0387,0.3316,0.0568,0.3742,0.0111,0.7695,0.0168,0.241,0.0056,0.3231,0.0436,7
uncertainty_halt_policy,low_level_perturbation,peg_assembly,actuator_slip,0.5,0.0283,0.3588,0.0354,0.0323,0.0043,0.1463,0.0333,0.0578,0.0187,0.1701,0.0282,0.3503,0.0345,0.3702,0.0107,0.804,0.0138,0.2412,0.0061,0.2398,0.0462,7
uncertainty_halt_policy,low_level_perturbation,peg_assembly,contact_instability,0.4881,0.0602,0.3656,0.046,0.0867,0.0214,0.1684,0.0328,0.068,0.0214,0.1888,0.0129,0.3095,0.0367,0.3783,0.0078,0.8443,0.0156,0.2415,0.008,0.2551,0.07,7
uncertainty_halt_policy,low_level_perturbation,peg_assembly,cross_level_cascading_failure,0.3588,0.0299,0.3912,0.0339,0.1582,0.0232,0.2415,0.0202,0.0748,0.0248,0.216,0.0473,0.3163,0.0349,0.3822,0.0112,0.9347,0.019,0.2402,0.0066,0.3622,0.0429,7
uncertainty_halt_policy,low_level_perturbation,peg_assembly,perception_glitch,0.5,0.0534,0.3963,0.0373,0.0578,0.0172,0.1446,0.0336,0.0527,0.0233,0.2126,0.0332,0.3146,0.0274,0.3732,0.0088,0.7614,0.008,0.2464,0.0038,0.2313,0.0901,7
uncertainty_halt_policy,low_level_perturbation,peg_assembly,precondition_drift,0.4524,0.0394,0.3435,0.0267,0.0833,0.0204,0.1395,0.0232,0.0629,0.0084,0.2143,0.0529,0.3095,0.021,0.3787,0.0089,0.7751,0.0181,0.2479,0.0073,0.2755,0.0525,7
uncertainty_halt_policy,low_level_perturbation,peg_assembly,recovery_budget_exhaustion,0.4388,0.0347,0.3503,0.0461,0.1088,0.029,0.2041,0.0448,0.0561,0.0189,0.2058,0.0422,0.2959,0.0379,0.3818,0.0113,0.8346,0.0159,0.2463,0.0085,0.2857,0.0592,7
uncertainty_halt_policy,low_level_perturbation,peg_assembly,subgoal_drift,0.4269,0.0442,0.3861,0.0349,0.131,0.0222,0.1684,0.0324,0.051,0.0141,0.2126,0.0379,0.3197,0.0379,0.3784,0.0113,0.7642,0.0106,0.2439,0.0091,0.2908,0.0736,7
uncertainty_halt_policy,low_level_perturbation,tool_use_sequence,actuator_slip,0.5425,0.0215,0.3895,0.049,0.0493,0.0206,0.1412,0.0351,0.0646,0.0152,0.1837,0.0404,0.3163,0.0259,0.3751,0.0078,0.7884,0.0196,0.2486,0.0102,0.2058,0.0413,7
uncertainty_halt_policy,low_level_perturbation,tool_use_sequence,contact_instability,0.4626,0.0418,0.3878,0.0438,0.0816,0.0148,0.1514,0.0159,0.0612,0.0219,0.2041,0.0164,0.3316,0.0545,0.3723,0.0128,0.8369,0.0123,0.2428,0.0065,0.2534,0.0686,7
uncertainty_halt_policy,low_level_perturbation,tool_use_sequence,cross_level_cascading_failure,0.3776,0.04,0.3776,0.0593,0.1361,0.0264,0.2058,0.0167,0.0799,0.0366,0.1905,0.0322,0.2976,0.0504,0.3754,0.0152,0.9301,0.0125,0.243,0.0064,0.3435,0.0451,7
uncertainty_halt_policy,low_level_perturbation,tool_use_sequence,perception_glitch,0.4864,0.0505,0.3673,0.0406,0.0731,0.0224,0.1259,0.0321,0.0391,0.0189,0.2466,0.0243,0.3095,0.0301,0.3781,0.0145,0.7547,0.0155,0.2476,0.0048,0.233,0.0356,7
uncertainty_halt_policy,low_level_perturbation,tool_use_sequence,precondition_drift,0.4864,0.0303,0.3741,0.0325,0.1122,0.0221,0.1412,0.0148,0.0493,0.0119,0.1786,0.0509,0.3163,0.0469,0.377,0.0098,0.7669,0.017,0.2465,0.0035,0.2347,0.0434,7
uncertainty_halt_policy,low_level_perturbation,tool_use_sequence,recovery_budget_exhaustion,0.4048,0.0504,0.3486,0.0422,0.1156,0.0067,0.199,0.03,0.0578,0.0187,0.1905,0.0491,0.3333,0.0342,0.3869,0.0053,0.8377,0.0067,0.2455,0.0074,0.3265,0.0683,7
uncertainty_halt_policy,low_level_perturbation,tool_use_sequence,subgoal_drift,0.4813,0.058,0.3673,0.0262,0.1344,0.0329,0.1531,0.029,0.0697,0.0241,0.199,0.0352,0.318,0.0403,0.3758,0.0077,0.7781,0.0097,0.2394,0.0047,0.2704,0.0493,7
uncertainty_halt_policy,mid_level_subgoal_shift,bimanual_handoff,actuator_slip,0.5272,0.0248,0.3929,0.0374,0.0646,0.0133,0.0969,0.0119,0.068,0.0258,0.1837,0.0249,0.2942,0.0564,0.3394,0.0115,0.7749,0.0112,0.2362,0.0066,0.1922,0.0451,7
uncertainty_halt_policy,mid_level_subgoal_shift,bimanual_handoff,contact_instability,0.4983,0.0528,0.3469,0.0382,0.1122,0.0341,0.1429,0.0322,0.0765,0.0152,0.1735,0.037,0.3112,0.0347,0.3292,0.0093,0.8251,0.0171,0.2393,0.0088,0.2347,0.0762,7
uncertainty_halt_policy,mid_level_subgoal_shift,bimanual_handoff,cross_level_cascading_failure,0.3248,0.0226,0.3486,0.0508,0.1616,0.036,0.2347,0.0552,0.0731,0.0276,0.2126,0.0206,0.2568,0.0341,0.3297,0.0084,0.9252,0.0131,0.2424,0.0054,0.4116,0.0152,7
uncertainty_halt_policy,mid_level_subgoal_shift,bimanual_handoff,perception_glitch,0.4745,0.0339,0.3486,0.0278,0.1105,0.0263,0.1276,0.0189,0.051,0.0182,0.1922,0.0328,0.3146,0.0209,0.3153,0.0124,0.7582,0.0173,0.2385,0.0067,0.2687,0.0463,7
uncertainty_halt_policy,mid_level_subgoal_shift,bimanual_handoff,precondition_drift,0.4337,0.056,0.3537,0.0355,0.1259,0.0183,0.1701,0.0287,0.0561,0.0122,0.2228,0.0296,0.3639,0.0264,0.3337,0.0129,0.7562,0.0153,0.2422,0.0077,0.3384,0.065,7
uncertainty_halt_policy,mid_level_subgoal_shift,bimanual_handoff,recovery_budget_exhaustion,0.4371,0.0321,0.3844,0.0434,0.1361,0.0506,0.1871,0.039,0.0714,0.0072,0.2058,0.0471,0.301,0.0248,0.3338,0.0108,0.8216,0.0079,0.2424,0.0049,0.2772,0.0521,7
uncertainty_halt_policy,mid_level_subgoal_shift,bimanual_handoff,subgoal_drift,0.4388,0.0393,0.3759,0.0321,0.1548,0.0367,0.1684,0.0285,0.0663,0.0305,0.1973,0.0274,0.2874,0.0193,0.3294,0.0082,0.7802,0.0163,0.2399,0.0064,0.2891,0.0548,7
uncertainty_halt_policy,mid_level_subgoal_shift,drawer_retrieval,actuator_slip,0.5323,0.0248,0.3316,0.049,0.0748,0.0248,0.1429,0.0239,0.0442,0.0111,0.1956,0.0356,0.3367,0.0159,0.3413,0.0081,0.7542,0.0063,0.2422,0.0059,0.2058,0.0296,7
uncertainty_halt_policy,mid_level_subgoal_shift,drawer_retrieval,contact_instability,0.4966,0.0511,0.3333,0.0441,0.0918,0.0195,0.1344,0.0329,0.0663,0.0243,0.199,0.0329,0.3044,0.0283,0.3267,0.0071,0.7987,0.0146,0.2393,0.0026,0.25,0.0509,7
uncertainty_halt_policy,mid_level_subgoal_shift,drawer_retrieval,cross_level_cascading_failure,0.3588,0.0372,0.3469,0.0418,0.1463,0.0273,0.2194,0.0317,0.1003,0.0313,0.2007,0.0409,0.3061,0.0606,0.3367,0.0163,0.8958,0.011,0.2463,0.0071,0.4048,0.0524,7
uncertainty_halt_policy,mid_level_subgoal_shift,drawer_retrieval,perception_glitch,0.4864,0.0389,0.3895,0.0253,0.0765,0.0287,0.1156,0.0214,0.051,0.0132,0.2126,0.0336,0.2976,0.0314,0.332,0.0099,0.7367,0.0106,0.2389,0.0059,0.3095,0.0301,7
uncertainty_halt_policy,mid_level_subgoal_shift,drawer_retrieval,precondition_drift,0.4592,0.0591,0.3878,0.0287,0.1037,0.015,0.1633,0.0325,0.0561,0.0132,0.1922,0.0351,0.2976,0.0314,0.3383,0.0101,0.7619,0.0126,0.2443,0.0068,0.2874,0.0471,7
uncertainty_halt_policy,mid_level_subgoal_shift,drawer_retrieval,recovery_budget_exhaustion,0.4337,0.0429,0.3673,0.0436,0.1412,0.032,0.1973,0.0341,0.0782,0.0305,0.1939,0.0363,0.2772,0.0273,0.339,0.004,0.8052,0.0107,0.2408,0.0056,0.3197,0.0465,7
uncertainty_halt_policy,mid_level_subgoal_shift,drawer_retrieval,subgoal_drift,0.4184,0.0213,0.3554,0.0328,0.1139,0.0203,0.1684,0.0336,0.0595,0.0125,0.2194,0.0441,0.2857,0.0269,0.3376,0.0076,0.7532,0.0094,0.2398,0.0053,0.3435,0.0471,7
uncertainty_halt_policy,mid_level_subgoal_shift,mobile_manip_delivery,actuator_slip,0.4813,0.0329,0.3741,0.0381,0.0544,0.0152,0.0986,0.0291,0.0578,0.0119,0.1939,0.0263,0.3282,0.0458,0.3371,0.0107,0.762,0.0128,0.2418,0.007,0.2568,0.0539,7
uncertainty_halt_policy,mid_level_subgoal_shift,mobile_manip_delivery,contact_instability,0.4711,0.0585,0.3707,0.0187,0.0901,0.0215,0.1395,0.0355,0.0748,0.0141,0.1769,0.0213,0.3112,0.0187,0.3312,0.0103,0.7988,0.012,0.2398,0.0064,0.267,0.0818,7
uncertainty_halt_policy,mid_level_subgoal_shift,mobile_manip_delivery,cross_level_cascading_failure,0.3265,0.0404,0.335,0.0682,0.1684,0.0276,0.233,0.0259,0.0952,0.0274,0.216,0.0285,0.2653,0.0237,0.3325,0.015,0.9066,0.0086,0.2387,0.0035,0.4116,0.0446,7
uncertainty_halt_policy,mid_level_subgoal_shift,mobile_manip_delivery,perception_glitch,0.5,0.0364,0.3929,0.0401,0.0595,0.0135,0.1071,0.0314,0.0408,0.0196,0.2126,0.0257,0.3452,0.0426,0.3341,0.0069,0.7398,0.0157,0.2428,0.0064,0.2585,0.0564,7
uncertainty_halt_policy,mid_level_subgoal_shift,mobile_manip_delivery,precondition_drift,0.4456,0.0341,0.3486,0.0317,0.1344,0.041,0.1531,0.0418,0.0561,0.0159,0.1718,0.0233,0.2772,0.0593,0.3319,0.0076,0.7592,0.0144,0.241,0.0034,0.3231,0.0418,7
uncertainty_halt_policy,mid_level_subgoal_shift,mobile_manip_delivery,recovery_budget_exhaustion,0.3793,0.018,0.3214,0.0345,0.1241,0.0264,0.1922,0.0246,0.068,0.0098,0.1905,0.0374,0.2976,0.0274,0.3305,0.012,0.8187,0.0111,0.2449,0.0053,0.3741,0.0429,7
uncertainty_halt_policy,mid_level_subgoal_shift,mobile_manip_delivery,subgoal_drift,0.4405,0.0356,0.3265,0.0321,0.1361,0.0391,0.199,0.0352,0.0714,0.0176,0.2262,0.0356,0.3044,0.0203,0.3345,0.0072,0.7659,0.0125,0.235,0.0064,0.2789,0.0591,7
uncertainty_halt_policy,mid_level_subgoal_shift,peg_assembly,actuator_slip,0.5085,0.061,0.3367,0.0538,0.0731,0.0236,0.1207,0.0206,0.0629,0.0248,0.2007,0.0267,0.3248,0.0304,0.3364,0.0046,0.7776,0.0114,0.2388,0.0079,0.2279,0.0723,7
uncertainty_halt_policy,mid_level_subgoal_shift,peg_assembly,contact_instability,0.483,0.0296,0.3639,0.0363,0.0799,0.022,0.1616,0.0259,0.0884,0.0269,0.2126,0.023,0.2857,0.026,0.3304,0.0094,0.8208,0.0037,0.2433,0.0066,0.2381,0.0514,7
uncertainty_halt_policy,mid_level_subgoal_shift,peg_assembly,cross_level_cascading_failure,0.3384,0.0632,0.3912,0.0492,0.1973,0.0196,0.2092,0.0329,0.0782,0.0269,0.1922,0.0257,0.3146,0.0578,0.3422,0.0103,0.9286,0.0121,0.2362,0.0053,0.3827,0.078,7
uncertainty_halt_policy,mid_level_subgoal_shift,peg_assembly,perception_glitch,0.4932,0.0296,0.3912,0.0386,0.0969,0.0213,0.148,0.0249,0.0612,0.02,0.2211,0.0509,0.2908,0.037,0.3304,0.0075,0.7633,0.0154,0.2388,0.0029,0.2364,0.0505,7
uncertainty_halt_policy,mid_level_subgoal_shift,peg_assembly,precondition_drift,0.4184,0.0328,0.352,0.0553,0.1378,0.0196,0.148,0.0249,0.0629,0.0122,0.2041,0.0358,0.3061,0.0403,0.3346,0.0146,0.7687,0.0088,0.2447,0.0039,0.3537,0.048,7
uncertainty_halt_policy,mid_level_subgoal_shift,peg_assembly,recovery_budget_exhaustion,0.4048,0.0135,0.3537,0.0541,0.148,0.0269,0.1854,0.0309,0.0748,0.0214,0.1837,0.0221,0.267,0.0363,0.3365,0.013,0.8261,0.0159,0.2389,0.0044,0.2925,0.0349,7
uncertainty_halt_policy,mid_level_subgoal_shift,peg_assembly,subgoal_drift,0.4439,0.0466,0.3724,0.0273,0.1276,0.0263,0.148,0.019,0.0595,0.0197,0.2177,0.0317,0.2738,0.042,0.3376,0.0074,0.7763,0.0146,0.2462,0.0076,0.2551,0.0694,7
uncertainty_halt_policy,mid_level_subgoal_shift,tool_use_sequence,actuator_slip,0.5459,0.0566,0.3724,0.0403,0.0663,0.0112,0.119,0.0288,0.0527,0.0269,0.1769,0.0312,0.3027,0.0429,0.3345,0.0139,0.7664,0.0131,0.2431,0.0035,0.2041,0.0831,7
uncertainty_halt_policy,mid_level_subgoal_shift,tool_use_sequence,contact_instability,0.4677,0.0455,0.3452,0.0338,0.0969,0.0206,0.1616,0.037,0.0714,0.0153,0.1888,0.0351,0.301,0.0377,0.3314,0.005,0.8097,0.0125,0.2404,0.0051,0.2704,0.0633,7
uncertainty_halt_policy,mid_level_subgoal_shift,tool_use_sequence,cross_level_cascading_failure,0.352,0.0301,0.3486,0.0253,0.1718,0.0209,0.2075,0.0377,0.0884,0.048,0.1667,0.026,0.2908,0.0429,0.3382,0.0063,0.9309,0.0067,0.2409,0.0046,0.3622,0.0429,7
uncertainty_halt_policy,mid_level_subgoal_shift,tool_use_sequence,perception_glitch,0.5017,0.0457,0.369,0.0318,0.0816,0.0213,0.1241,0.0196,0.0442,0.0122,0.1905,0.0322,0.3146,0.0317,0.3343,0.0055,0.7577,0.0067,0.2372,0.0061,0.2381,0.0585,7
uncertainty_halt_policy,mid_level_subgoal_shift,tool_use_sequence,precondition_drift,0.4541,0.0332,0.381,0.0338,0.148,0.0209,0.1412,0.0187,0.0561,0.03,0.2109,0.0344,0.3231,0.0328,0.3373,0.0084,0.7619,0.0132,0.2415,0.0061,0.2959,0.0369,7
uncertainty_halt_policy,mid_level_subgoal_shift,tool_use_sequence,recovery_budget_exhaustion,0.3895,0.0422,0.3571,0.0475,0.1565,0.0119,0.1667,0.0432,0.0816,0.0172,0.1752,0.0268,0.3078,0.0508,0.3268,0.0114,0.8174,0.0131,0.2381,0.0055,0.3452,0.0447,7
uncertainty_halt_policy,mid_level_subgoal_shift,tool_use_sequence,subgoal_drift,0.398,0.016,0.3793,0.0459,0.1735,0.0384,0.1633,0.0403,0.0731,0.0094,0.2075,0.0274,0.3061,0.0463,0.327,0.008,0.7807,0.0179,0.2428,0.0087,0.3197,0.0358,7
uncertainty_halt_policy,nominal,bimanual_handoff,actuator_slip,0.5595,0.048,0.398,0.0363,0.0408,0.0123,0.1003,0.0221,0.0527,0.016,0.1888,0.0328,0.3793,0.0213,0.3929,0.003,0.7016,0.012,0.2481,0.0044,0.216,0.0582,7
uncertainty_halt_policy,nominal,bimanual_handoff,contact_instability,0.5102,0.0508,0.335,0.0436,0.0612,0.0219,0.119,0.0197,0.0561,0.0174,0.2075,0.0337,0.3503,0.0397,0.3905,0.0112,0.7545,0.0151,0.2441,0.0077,0.2296,0.0287,7
uncertainty_halt_policy,nominal,bimanual_handoff,cross_level_cascading_failure,0.4439,0.0397,0.4354,0.056,0.1241,0.0196,0.1565,0.0206,0.0884,0.0283,0.1633,0.0452,0.3248,0.0437,0.3881,0.0092,0.8169,0.0096,0.2354,0.0071,0.2959,0.0508,7
uncertainty_halt_policy,nominal,bimanual_handoff,perception_glitch,0.5272,0.0383,0.4201,0.0425,0.0697,0.0164,0.1156,0.0337,0.0663,0.0175,0.2092,0.019,0.3486,0.0317,0.3977,0.0112,0.7065,0.0065,0.2463,0.006,0.2517,0.0547,7
uncertainty_halt_policy,nominal,bimanual_handoff,precondition_drift,0.5136,0.0549,0.3537,0.037,0.0867,0.0263,0.0969,0.0129,0.0408,0.0221,0.1701,0.0304,0.2925,0.0455,0.3946,0.0114,0.711,0.0127,0.2445,0.0064,0.2449,0.0732,7
uncertainty_halt_policy,nominal,bimanual_handoff,recovery_budget_exhaustion,0.466,0.0324,0.4116,0.0243,0.0952,0.0314,0.1565,0.0172,0.0697,0.0164,0.1633,0.0258,0.335,0.0224,0.3887,0.0079,0.7478,0.0057,0.2425,0.006,0.2857,0.0176,7
uncertainty_halt_policy,nominal,bimanual_handoff,subgoal_drift,0.4626,0.0328,0.4014,0.0344,0.0969,0.018,0.1241,0.0249,0.0578,0.0193,0.2058,0.034,0.3673,0.0206,0.3918,0.0111,0.7112,0.0127,0.2463,0.0041,0.2687,0.0569,7
uncertainty_halt_policy,nominal,drawer_retrieval,actuator_slip,0.5918,0.0446,0.3929,0.0306,0.0493,0.0094,0.085,0.0285,0.0459,0.0193,0.1718,0.0313,0.3095,0.0184,0.3935,0.01,0.6898,0.0105,0.241,0.0057,0.1241,0.0546,7
uncertainty_halt_policy,nominal,drawer_retrieval,contact_instability,0.5323,0.0352,0.3214,0.0429,0.0493,0.0156,0.1293,0.0276,0.0629,0.0287,0.1854,0.0419,0.3503,0.0483,0.3912,0.0081,0.7272,0.0082,0.2429,0.0063,0.25,0.0441,7
uncertainty_halt_policy,nominal,drawer_retrieval,cross_level_cascading_failure,0.4252,0.04,0.381,0.0216,0.102,0.0143,0.1718,0.0341,0.0663,0.0238,0.182,0.0393,0.3367,0.0501,0.3909,0.0126,0.8015,0.0131,0.2444,0.0086,0.3027,0.0669,7
uncertainty_halt_policy,nominal,drawer_retrieval,perception_glitch,0.5544,0.0506,0.3741,0.0632,0.0629,0.0182,0.0901,0.0086,0.0442,0.0253,0.165,0.0241,0.3571,0.0378,0.399,0.0082,0.6892,0.0106,0.2452,0.0062,0.2228,0.0669,7
uncertainty_halt_policy,nominal,drawer_retrieval,precondition_drift,0.5204,0.0422,0.3486,0.0243,0.0901,0.0243,0.1207,0.0148,0.0459,0.0094,0.1752,0.0363,0.3724,0.0383,0.3974,0.0124,0.6917,0.0161,0.2497,0.0065,0.2398,0.0448,7
uncertainty_halt_policy,nominal,drawer_retrieval,recovery_budget_exhaustion,0.5238,0.036,0.3946,0.0332,0.0901,0.0221,0.1582,0.0496,0.0374,0.0139,0.2058,0.0287,0.3095,0.0306,0.4043,0.0069,0.718,0.01,0.2411,0.011,0.2347,0.0545,7
uncertainty_halt_policy,nominal,drawer_retrieval,subgoal_drift,0.5187,0.0435,0.4082,0.0195,0.0969,0.0119,0.1327,0.0267,0.0595,0.0114,0.1633,0.0202,0.3146,0.0377,0.3765,0.0108,0.702,0.0151,0.2455,0.0073,0.2602,0.0801,7
uncertainty_halt_policy,nominal,mobile_manip_delivery,actuator_slip,0.5357,0.0711,0.3844,0.0516,0.0629,0.0237,0.1037,0.0263,0.0357,0.0191,0.182,0.0263,0.3163,0.0352,0.4034,0.0164,0.7022,0.0149,0.247,0.004,0.2245,0.0704,7
uncertainty_halt_policy,nominal,mobile_manip_delivery,contact_instability,0.5374,0.0267,0.3827,0.0482,0.0612,0.0187,0.1224,0.0329,0.0646,0.016,0.1667,0.0255,0.3503,0.0423,0.3983,0.009,0.7225,0.0158,0.2492,0.0045,0.2432,0.0509,7
uncertainty_halt_policy,nominal,mobile_manip_delivery,cross_level_cascading_failure,0.4099,0.0301,0.3827,0.05,0.1327,0.0206,0.1854,0.0259,0.0867,0.0159,0.1803,0.0439,0.3129,0.0329,0.3977,0.0155,0.8102,0.0183,0.2446,0.0097,0.3503,0.069,7
uncertainty_halt_policy,nominal,mobile_manip_delivery,perception_glitch,0.5595,0.0529,0.4116,0.0349,0.0748,0.0243,0.1139,0.0152,0.0391,0.0174,0.1854,0.0384,0.3435,0.0418,0.3932,0.0052,0.6808,0.0102,0.2473,0.0028,0.1684,0.0442,7
uncertainty_halt_policy,nominal,mobile_manip_delivery,precondition_drift,0.517,0.0472,0.3844,0.0566,0.085,0.0213,0.1241,0.0269,0.0595,0.0169,0.1854,0.0278,0.3401,0.0356,0.3899,0.0122,0.6942,0.015,0.2503,0.0034,0.2517,0.061,7
uncertainty_halt_policy,nominal,mobile_manip_delivery,recovery_budget_exhaustion,0.4473,0.0394,0.3537,0.0344,0.1122,0.0325,0.165,0.0224,0.0476,0.0144,0.1718,0.0329,0.3214,0.0318,0.4001,0.0171,0.7367,0.012,0.2451,0.0061,0.2959,0.0608,7
uncertainty_halt_policy,nominal,mobile_manip_delivery,subgoal_drift,0.4915,0.0413,0.3759,0.0466,0.0952,0.0239,0.1139,0.0168,0.0561,0.0182,0.1633,0.0296,0.3384,0.0529,0.3957,0.0139,0.7009,0.0102,0.2448,0.0071,0.2432,0.0496,7
uncertainty_halt_policy,nominal,peg_assembly,actuator_slip,0.517,0.0477,0.3878,0.0352,0.0493,0.0079,0.1224,0.0273,0.0493,0.0267,0.1837,0.0168,0.3265,0.0249,0.3884,0.0052,0.7066,0.0115,0.2451,0.0044,0.2551,0.0723,7
uncertainty_halt_policy,nominal,peg_assembly,contact_instability,0.5323,0.0291,0.3844,0.0363,0.0731,0.0129,0.1344,0.0232,0.0595,0.0176,0.1854,0.0313,0.3418,0.0383,0.3934,0.0084,0.7401,0.0104,0.2492,0.0053,0.2126,0.0655,7
uncertainty_halt_policy,nominal,peg_assembly,cross_level_cascading_failure,0.4201,0.0287,0.3946,0.0241,0.1327,0.0276,0.1939,0.0122,0.0935,0.02,0.1888,0.0156,0.3112,0.0439,0.3946,0.0068,0.8192,0.0187,0.2467,0.0104,0.2874,0.043,7
uncertainty_halt_policy,nominal,peg_assembly,perception_glitch,0.5204,0.0337,0.3588,0.0379,0.0646,0.0221,0.1276,0.0278,0.0459,0.0187,0.1752,0.0333,0.3793,0.0219,0.3959,0.0059,0.6815,0.0137,0.2426,0.0052,0.2092,0.0337,7
uncertainty_halt_policy,nominal,peg_assembly,precondition_drift,0.4898,0.0451,0.3929,0.0306,0.0884,0.0254,0.1088,0.0241,0.0476,0.0222,0.2041,0.0164,0.3724,0.0355,0.3906,0.0097,0.6994,0.0244,0.2475,0.0091,0.2364,0.0799,7
