method,split,stress_level,seed,success,containment_rate,cascade_rate,state_corruption,subgoal_corruption,damage_rate,false_halt,missed_failure,recovery_success,escalation_precision,containment_latency,ece,regret,utility,groups
risk_calibrated_hierarchical_containment_v5,stress_06,0.65,3,0.815972,0.666667,0.027778,0.003472,0.006944,0.0,0.003472,0.15625,0.53125,0.75,0.525097,0.003067,0.083334,0.772706,48
risk_calibrated_hierarchical_containment_v5,stress_06,0.65,4,0.847222,0.65625,0.045139,0.0,0.0,0.0,0.006944,0.128472,0.534722,0.756944,0.525368,0.003143,0.083334,0.808909,48
risk_calibrated_hierarchical_containment_v5,stress_06,0.65,5,0.84375,0.663194,0.034722,0.003472,0.003472,0.0,0.006944,0.104167,0.527778,0.708333,0.525305,0.003122,0.083333,0.817815,48
risk_calibrated_hierarchical_containment_v5,stress_06,0.65,6,0.802083,0.663194,0.059028,0.006944,0.003472,0.003472,0.010417,0.145833,0.569444,0.746528,0.524909,0.003148,0.125,0.739438,48
risk_calibrated_hierarchical_containment_v5,stress_06,0.65,7,0.857639,0.638889,0.048611,0.0,0.0,0.0,0.006944,0.152778,0.506944,0.704861,0.524632,0.003194,0.097222,0.800136,48
risk_calibrated_hierarchical_containment_v5,stress_06,0.65,8,0.815972,0.659722,0.03125,0.0,0.003472,0.0,0.003472,0.118056,0.548611,0.756944,0.525065,0.003288,0.118056,0.79236,48
risk_calibrated_hierarchical_containment_v5,stress_06,0.65,9,0.850694,0.659722,0.03125,0.0,0.0,0.0,0.003472,0.152778,0.572917,0.722222,0.526491,0.00313,0.048612,0.812763,48
risk_calibrated_hierarchical_containment_v5,stress_07,0.75,0,0.822917,0.618056,0.03125,0.0,0.0,0.0,0.0,0.173611,0.527778,0.736111,0.541133,0.003276,0.111111,0.767917,48
risk_calibrated_hierarchical_containment_v5,stress_07,0.75,1,0.802083,0.673611,0.041667,0.003472,0.006944,0.0,0.003472,0.180556,0.513889,0.725694,0.543187,0.003147,0.104167,0.73498,48
risk_calibrated_hierarchical_containment_v5,stress_07,0.75,2,0.829861,0.642361,0.038194,0.003472,0.0,0.0,0.006944,0.138889,0.541667,0.777778,0.54374,0.003164,0.097222,0.786516,48
risk_calibrated_hierarchical_containment_v5,stress_07,0.75,3,0.840278,0.649306,0.041667,0.003472,0.003472,0.0,0.006944,0.131944,0.545139,0.736111,0.542775,0.003148,0.079861,0.795735,48
risk_calibrated_hierarchical_containment_v5,stress_07,0.75,4,0.798611,0.649306,0.065972,0.003472,0.003472,0.003472,0.010417,0.159722,0.541667,0.715278,0.541562,0.0032,0.118056,0.720096,48
risk_calibrated_hierarchical_containment_v5,stress_07,0.75,5,0.868056,0.65625,0.041667,0.0,0.0,0.003472,0.006944,0.149306,0.475694,0.704861,0.542258,0.003263,0.076388,0.809972,48
risk_calibrated_hierarchical_containment_v5,stress_07,0.75,6,0.791667,0.642361,0.038194,0.0,0.003472,0.0,0.003472,0.170139,0.541667,0.746528,0.542613,0.003355,0.138889,0.734582,48
risk_calibrated_hierarchical_containment_v5,stress_07,0.75,7,0.840278,0.635417,0.020833,0.0,0.0,0.0,0.003472,0.190972,0.555556,0.736111,0.543567,0.00315,0.055555,0.785659,48
risk_calibrated_hierarchical_containment_v5,stress_07,0.75,8,0.857639,0.628472,0.0625,0.0,0.003472,0.0,0.003472,0.135417,0.555556,0.722222,0.543177,0.003293,0.065972,0.799876,48
risk_calibrated_hierarchical_containment_v5,stress_07,0.75,9,0.850694,0.638889,0.0625,0.0,0.006944,0.003472,0.013889,0.145833,0.524306,0.725694,0.544117,0.003172,0.0625,0.777243,48
risk_calibrated_hierarchical_containment_v5,stress_08,0.85,0,0.829861,0.625,0.034722,0.003472,0.0,0.0,0.006944,0.190972,0.517361,0.767361,0.558974,0.003539,0.079861,0.758586,48
risk_calibrated_hierarchical_containment_v5,stress_08,0.85,1,0.833333,0.65625,0.055556,0.0,0.003472,0.0,0.006944,0.138889,0.538194,0.690972,0.559336,0.003509,0.076389,0.77486,48
risk_calibrated_hierarchical_containment_v5,stress_08,0.85,2,0.802083,0.638889,0.052083,0.0,0.0,0.003472,0.010417,0.173611,0.555556,0.725694,0.556459,0.003528,0.114584,0.727466,48
risk_calibrated_hierarchical_containment_v5,stress_08,0.85,3,0.836806,0.628472,0.041667,0.0,0.0,0.003472,0.010417,0.166667,0.479167,0.704861,0.557535,0.003602,0.097222,0.764369,48
risk_calibrated_hierarchical_containment_v5,stress_08,0.85,4,0.788194,0.638889,0.041667,0.0,0.0,0.0,0.0,0.170139,0.524306,0.694444,0.558355,0.003712,0.145834,0.726082,48
risk_calibrated_hierarchical_containment_v5,stress_08,0.85,5,0.822917,0.659722,0.024306,0.0,0.003472,0.0,0.0,0.197917,0.527778,0.736111,0.558171,0.003393,0.076389,0.761425,48
risk_calibrated_hierarchical_containment_v5,stress_08,0.85,6,0.850694,0.628472,0.069444,0.0,0.003472,0.0,0.003472,0.145833,0.548611,0.711806,0.558638,0.003653,0.069445,0.780717,48
risk_calibrated_hierarchical_containment_v5,stress_08,0.85,7,0.836806,0.635417,0.079861,0.0,0.0,0.003472,0.020833,0.184028,0.513889,0.746528,0.559469,0.003462,0.052083,0.732769,48
risk_calibrated_hierarchical_containment_v5,stress_08,0.85,8,0.850694,0.684028,0.045139,0.0,0.0,0.003472,0.006944,0.128472,0.579861,0.71875,0.557927,0.003342,0.034723,0.808633,48
risk_calibrated_hierarchical_containment_v5,stress_08,0.85,9,0.791667,0.663194,0.041667,0.0,0.006944,0.003472,0.006944,0.138889,0.493056,0.673611,0.557623,0.003451,0.079861,0.733646,48
risk_calibrated_hierarchical_containment_v5,stress_09,0.95,0,0.815972,0.65625,0.055556,0.0,0.003472,0.003472,0.013889,0.208333,0.552083,0.722222,0.571166,0.004573,0.09375,0.719397,48
risk_calibrated_hierarchical_containment_v5,stress_09,0.95,1,0.829861,0.607639,0.03125,0.0,0.0,0.003472,0.017361,0.173611,0.46875,0.722222,0.572733,0.004601,0.104167,0.753237,48
risk_calibrated_hierarchical_containment_v5,stress_09,0.95,2,0.805556,0.611111,0.0625,0.0,0.0,0.0,0.003472,0.201389,0.517361,0.704861,0.572932,0.004773,0.118055,0.709533,48
risk_calibrated_hierarchical_containment_v5,stress_09,0.95,3,0.805556,0.645833,0.027778,0.003472,0.003472,0.0,0.003472,0.208333,0.524306,0.729167,0.572511,0.004374,0.086805,0.729637,48
risk_calibrated_hierarchical_containment_v5,stress_09,0.95,4,0.847222,0.621528,0.069444,0.0,0.0,0.0,0.003472,0.159722,0.538194,0.694444,0.573975,0.004823,0.069445,0.768025,48
risk_calibrated_hierarchical_containment_v5,stress_09,0.95,5,0.829861,0.666667,0.086806,0.0,0.0,0.0,0.020833,0.21875,0.527778,0.736111,0.574252,0.004558,0.027778,0.710851,48
risk_calibrated_hierarchical_containment_v5,stress_09,0.95,6,0.854167,0.645833,0.038194,0.003472,0.003472,0.003472,0.006944,0.159722,0.541667,0.684028,0.572565,0.004452,0.027777,0.788283,48
risk_calibrated_hierarchical_containment_v5,stress_09,0.95,7,0.784722,0.652778,0.052083,0.0,0.006944,0.003472,0.010417,0.177083,0.496528,0.663194,0.572265,0.004608,0.086806,0.697716,48
risk_calibrated_hierarchical_containment_v5,stress_09,0.95,8,0.840278,0.652778,0.055556,0.0,0.003472,0.0,0.003472,0.194444,0.545139,0.704861,0.572091,0.004632,0.059028,0.756606,48
risk_calibrated_hierarchical_containment_v5,stress_09,0.95,9,0.826389,0.673611,0.069444,0.0,0.0,0.0,0.006944,0.222222,0.513889,0.704861,0.574287,0.004693,0.038194,0.721086,48
robust_mpc_fallback,stress_00,0.05,0,0.673611,0.482639,0.118056,0.076389,0.052083,0.010417,0.045139,0.190972,0.420139,0.517361,0.597736,0.004051,0.260417,0.417371,48
robust_mpc_fallback,stress_00,0.05,1,0.6875,0.486111,0.121528,0.027778,0.048611,0.027778,0.048611,0.145833,0.385417,0.545139,0.601019,0.003926,0.239583,0.456613,48
robust_mpc_fallback,stress_00,0.05,2,0.694444,0.461806,0.083333,0.041667,0.0625,0.020833,0.045139,0.239583,0.4375,0.496528,0.600898,0.003713,0.25,0.438129,48
robust_mpc_fallback,stress_00,0.05,3,0.715278,0.482639,0.111111,0.048611,0.038194,0.006944,0.034722,0.21875,0.440972,0.565972,0.599704,0.003927,0.239583,0.483418,48
robust_mpc_fallback,stress_00,0.05,4,0.684028,0.489583,0.083333,0.038194,0.0625,0.020833,0.034722,0.239583,0.413194,0.524306,0.599619,0.004033,0.229166,0.436706,48
robust_mpc_fallback,stress_00,0.05,5,0.722222,0.458333,0.128472,0.048611,0.045139,0.017361,0.038194,0.208333,0.420139,0.486111,0.601335,0.004031,0.15625,0.46113,48
robust_mpc_fallback,stress_00,0.05,6,0.701389,0.475694,0.097222,0.059028,0.045139,0.017361,0.03125,0.236111,0.420139,0.506944,0.600162,0.003833,0.243055,0.447202,48
robust_mpc_fallback,stress_00,0.05,7,0.697917,0.4375,0.09375,0.034722,0.045139,0.020833,0.020833,0.170139,0.4375,0.53125,0.601129,0.003938,0.243055,0.488374,48
robust_mpc_fallback,stress_00,0.05,8,0.652778,0.534722,0.086806,0.048611,0.055556,0.006944,0.048611,0.208333,0.420139,0.517361,0.599578,0.004017,0.288194,0.428661,48
robust_mpc_fallback,stress_00,0.05,9,0.715278,0.465278,0.107639,0.0625,0.024306,0.020833,0.045139,0.229167,0.427083,0.534722,0.599527,0.004192,0.215278,0.456398,48
robust_mpc_fallback,stress_01,0.15,0,0.722222,0.458333,0.100694,0.038194,0.0625,0.024306,0.041667,0.232639,0.4375,0.475694,0.619978,0.007064,0.232639,0.453916,48
robust_mpc_fallback,stress_01,0.15,1,0.694444,0.5,0.121528,0.055556,0.027778,0.020833,0.045139,0.215278,0.427083,0.552083,0.618424,0.007227,0.260417,0.436981,48
robust_mpc_fallback,stress_01,0.15,2,0.694444,0.46875,0.09375,0.045139,0.0625,0.020833,0.041667,0.232639,0.413194,0.5,0.617921,0.007207,0.215278,0.431029,48
robust_mpc_fallback,stress_01,0.15,3,0.71875,0.451389,0.142361,0.059028,0.0625,0.017361,0.034722,0.215278,0.409722,0.472222,0.620088,0.007341,0.177083,0.428837,48
robust_mpc_fallback,stress_01,0.15,4,0.697917,0.479167,0.090278,0.069444,0.065972,0.027778,0.034722,0.260417,0.423611,0.493056,0.619523,0.006925,0.25,0.406248,48
robust_mpc_fallback,stress_01,0.15,5,0.670139,0.4375,0.135417,0.038194,0.052083,0.024306,0.027778,0.225694,0.427083,0.506944,0.621173,0.007076,0.263889,0.392629,48
robust_mpc_fallback,stress_01,0.15,6,0.645833,0.513889,0.100694,0.065972,0.052083,0.006944,0.048611,0.197917,0.378472,0.510417,0.619594,0.007333,0.28125,0.401656,48
robust_mpc_fallback,stress_01,0.15,7,0.701389,0.416667,0.118056,0.069444,0.034722,0.03125,0.048611,0.229167,0.423611,0.538194,0.619428,0.007378,0.222222,0.406801,48
robust_mpc_fallback,stress_01,0.15,8,0.677083,0.465278,0.111111,0.055556,0.03125,0.03125,0.027778,0.222222,0.381944,0.461806,0.619071,0.007017,0.28125,0.407317,48
robust_mpc_fallback,stress_01,0.15,9,0.65625,0.451389,0.104167,0.045139,0.034722,0.024306,0.045139,0.190972,0.416667,0.579861,0.619142,0.006908,0.274306,0.414774,48
robust_mpc_fallback,stress_02,0.25,0,0.65625,0.46875,0.111111,0.052083,0.069444,0.024306,0.045139,0.21875,0.434028,0.475694,0.63682,0.013453,0.246528,0.373634,48
robust_mpc_fallback,stress_02,0.25,1,0.708333,0.465278,0.138889,0.0625,0.090278,0.017361,0.038194,0.243056,0.399306,0.472222,0.639147,0.01359,0.204861,0.389175,48
robust_mpc_fallback,stress_02,0.25,2,0.694444,0.458333,0.107639,0.076389,0.0625,0.027778,0.045139,0.270833,0.423611,0.479167,0.638331,0.013141,0.253473,0.374582,48
robust_mpc_fallback,stress_02,0.25,3,0.690972,0.451389,0.125,0.052083,0.048611,0.017361,0.038194,0.260417,0.420139,0.517361,0.640517,0.013462,0.236111,0.398945,48
robust_mpc_fallback,stress_02,0.25,4,0.645833,0.506944,0.128472,0.0625,0.0625,0.010417,0.052083,0.204861,0.378472,0.486111,0.639368,0.013598,0.291667,0.36813,48
robust_mpc_fallback,stress_02,0.25,5,0.670139,0.423611,0.125,0.097222,0.045139,0.027778,0.059028,0.25,0.434028,0.524306,0.638713,0.013642,0.253472,0.338607,48
robust_mpc_fallback,stress_02,0.25,6,0.673611,0.465278,0.131944,0.076389,0.038194,0.038194,0.038194,0.232639,0.368056,0.489583,0.638239,0.013309,0.28125,0.356825,48
robust_mpc_fallback,stress_02,0.25,7,0.663194,0.472222,0.107639,0.048611,0.034722,0.03125,0.052083,0.236111,0.388889,0.534722,0.638995,0.013363,0.267362,0.381631,48
robust_mpc_fallback,stress_02,0.25,8,0.677083,0.423611,0.142361,0.052083,0.065972,0.017361,0.048611,0.239583,0.430556,0.5,0.639918,0.013919,0.232639,0.368437,48
robust_mpc_fallback,stress_02,0.25,9,0.659722,0.520833,0.135417,0.041667,0.079861,0.03125,0.034722,0.180556,0.399306,0.503472,0.640148,0.013401,0.246528,0.381474,48
robust_mpc_fallback,stress_03,0.35,0,0.6875,0.416667,0.114583,0.083333,0.065972,0.03125,0.045139,0.274306,0.427083,0.503472,0.657143,0.021159,0.253472,0.346356,48
robust_mpc_fallback,stress_03,0.35,1,0.666667,0.423611,0.138889,0.0625,0.041667,0.020833,0.045139,0.274306,0.395833,0.517361,0.659645,0.021589,0.256944,0.342562,48
robust_mpc_fallback,stress_03,0.35,2,0.600694,0.493056,0.152778,0.079861,0.072917,0.020833,0.052083,0.232639,0.364583,0.46875,0.658792,0.021403,0.333334,0.263536,48
robust_mpc_fallback,stress_03,0.35,3,0.649306,0.381944,0.131944,0.100694,0.048611,0.03125,0.048611,0.246528,0.420139,0.493056,0.65779,0.021539,0.284722,0.302568,48
robust_mpc_fallback,stress_03,0.35,4,0.673611,0.479167,0.131944,0.083333,0.038194,0.045139,0.038194,0.222222,0.395833,0.461806,0.658344,0.021455,0.267361,0.349345,48
robust_mpc_fallback,stress_03,0.35,5,0.638889,0.440972,0.131944,0.059028,0.041667,0.024306,0.045139,0.232639,0.392361,0.493056,0.65825,0.021443,0.298611,0.337251,48
robust_mpc_fallback,stress_03,0.35,6,0.694444,0.434028,0.142361,0.065972,0.083333,0.020833,0.041667,0.256944,0.451389,0.482639,0.658912,0.021711,0.215278,0.360276,48
robust_mpc_fallback,stress_03,0.35,7,0.684028,0.475694,0.138889,0.052083,0.09375,0.038194,0.045139,0.201389,0.399306,0.475694,0.658172,0.021517,0.211805,0.361076,48
robust_mpc_fallback,stress_03,0.35,8,0.666667,0.430556,0.166667,0.072917,0.041667,0.045139,0.03125,0.177083,0.434028,0.513889,0.657839,0.021341,0.260416,0.348556,48
robust_mpc_fallback,stress_03,0.35,9,0.659722,0.454861,0.142361,0.052083,0.065972,0.017361,0.045139,0.21875,0.378472,0.46875,0.658086,0.021545,0.288195,0.357356,48
robust_mpc_fallback,stress_04,0.45,0,0.621528,0.472222,0.15625,0.083333,0.076389,0.034722,0.045139,0.225694,0.378472,0.465278,0.6779,0.030079,0.305555,0.265681,48
robust_mpc_fallback,stress_04,0.45,1,0.65625,0.375,0.152778,0.107639,0.0625,0.03125,0.052083,0.246528,0.402778,0.482639,0.676085,0.030267,0.277778,0.279288,48
robust_mpc_fallback,stress_04,0.45,2,0.649306,0.458333,0.128472,0.086806,0.052083,0.045139,0.048611,0.246528,0.409722,0.46875,0.677725,0.030307,0.288194,0.298819,48
robust_mpc_fallback,stress_04,0.45,3,0.65625,0.434028,0.135417,0.079861,0.059028,0.034722,0.048611,0.277778,0.395833,0.486111,0.677721,0.030438,0.267361,0.295771,48
robust_mpc_fallback,stress_04,0.45,4,0.673611,0.4375,0.152778,0.0625,0.09375,0.027778,0.048611,0.291667,0.427083,0.427083,0.677702,0.030622,0.239583,0.296735,48
robust_mpc_fallback,stress_04,0.45,5,0.677083,0.479167,0.145833,0.059028,0.104167,0.034722,0.045139,0.215278,0.395833,0.465278,0.677532,0.030421,0.215278,0.334802,48
robust_mpc_fallback,stress_04,0.45,6,0.673611,0.430556,0.190972,0.072917,0.0625,0.034722,0.034722,0.208333,0.423611,0.503472,0.676522,0.030148,0.253472,0.321396,48
robust_mpc_fallback,stress_04,0.45,7,0.649306,0.420139,0.15625,0.0625,0.076389,0.020833,0.045139,0.236111,0.375,0.465278,0.677144,0.030453,0.284722,0.308864,48
robust_mpc_fallback,stress_04,0.45,8,0.645833,0.479167,0.131944,0.086806,0.065972,0.03125,0.027778,0.277778,0.361111,0.430556,0.67564,0.030797,0.263889,0.293613,48
robust_mpc_fallback,stress_04,0.45,9,0.652778,0.482639,0.145833,0.076389,0.0625,0.038194,0.048611,0.291667,0.430556,0.475694,0.676745,0.030331,0.284722,0.283326,48
robust_mpc_fallback,stress_05,0.55,0,0.663194,0.444444,0.170139,0.100694,0.059028,0.045139,0.045139,0.277778,0.40625,0.461806,0.697403,0.039752,0.274306,0.257829,48
robust_mpc_fallback,stress_05,0.55,1,0.652778,0.409722,0.131944,0.090278,0.069444,0.03125,0.048611,0.298611,0.395833,0.465278,0.696993,0.040083,0.284722,0.2712,48
robust_mpc_fallback,stress_05,0.55,2,0.645833,0.46875,0.128472,0.0625,0.097222,0.020833,0.052083,0.28125,0.399306,0.430556,0.697562,0.04004,0.267361,0.290933,48
robust_mpc_fallback,stress_05,0.55,3,0.684028,0.430556,0.15625,0.059028,0.104167,0.038194,0.045139,0.253472,0.388889,0.451389,0.696673,0.039985,0.211805,0.304455,48
robust_mpc_fallback,stress_05,0.55,4,0.663194,0.458333,0.194444,0.065972,0.076389,0.038194,0.041667,0.253472,0.427083,0.46875,0.695907,0.039647,0.270834,0.27695,48
robust_mpc_fallback,stress_05,0.55,5,0.635417,0.427083,0.170139,0.065972,0.079861,0.024306,0.0625,0.236111,0.381944,0.503472,0.696197,0.039871,0.277777,0.271006,48
robust_mpc_fallback,stress_05,0.55,6,0.673611,0.465278,0.131944,0.090278,0.065972,0.024306,0.020833,0.295139,0.368056,0.440972,0.695056,0.040252,0.25,0.317868,48
robust_mpc_fallback,stress_05,0.55,7,0.642361,0.475694,0.166667,0.079861,0.059028,0.059028,0.065972,0.305556,0.409722,0.475694,0.695828,0.039755,0.284722,0.218199,48
robust_mpc_fallback,stress_05,0.55,8,0.625,0.4375,0.142361,0.069444,0.079861,0.041667,0.041667,0.274306,0.364583,0.510417,0.697271,0.039763,0.305556,0.249333,48
robust_mpc_fallback,stress_05,0.55,9,0.631944,0.423611,0.159722,0.059028,0.079861,0.069444,0.059028,0.284722,0.40625,0.461806,0.698431,0.039839,0.305556,0.20879,48
robust_mpc_fallback,stress_06,0.65,0,0.642361,0.496528,0.135417,0.079861,0.104167,0.03125,0.055556,0.295139,0.392361,0.409722,0.717214,0.049798,0.274306,0.249756,48
robust_mpc_fallback,stress_06,0.65,1,0.659722,0.423611,0.166667,0.069444,0.076389,0.034722,0.0625,0.284722,0.395833,0.423611,0.715548,0.049685,0.239584,0.257647,48
robust_mpc_fallback,stress_06,0.65,2,0.670139,0.475694,0.184028,0.083333,0.086806,0.024306,0.052083,0.270833,0.444444,0.475694,0.71431,0.049158,0.263889,0.278192,48
robust_mpc_fallback,stress_06,0.65,3,0.628472,0.40625,0.197917,0.097222,0.086806,0.024306,0.069444,0.263889,0.40625,0.5,0.714918,0.049647,0.270834,0.206901,48
robust_mpc_fallback,stress_06,0.65,4,0.663194,0.430556,0.125,0.083333,0.083333,0.034722,0.03125,0.315972,0.392361,0.458333,0.7145,0.049821,0.267362,0.277713,48
robust_mpc_fallback,stress_06,0.65,5,0.611111,0.461806,0.180556,0.100694,0.052083,0.0625,0.0625,0.3125,0.399306,0.472222,0.716126,0.049411,0.315972,0.159022,48
robust_mpc_fallback,stress_06,0.65,6,0.625,0.4375,0.159722,0.065972,0.097222,0.048611,0.052083,0.284722,0.357639,0.527778,0.715211,0.049278,0.302083,0.212762,48
robust_mpc_fallback,stress_06,0.65,7,0.635417,0.416667,0.177083,0.065972,0.090278,0.052083,0.076389,0.329861,0.368056,0.475694,0.717212,0.050036,0.319444,0.176518,48
robust_mpc_fallback,stress_06,0.65,8,0.604167,0.461806,0.190972,0.076389,0.100694,0.034722,0.027778,0.298611,0.395833,0.513889,0.716211,0.049683,0.329861,0.18869,48
robust_mpc_fallback,stress_06,0.65,9,0.670139,0.413194,0.1875,0.069444,0.118056,0.041667,0.083333,0.329861,0.378472,0.482639,0.716795,0.048987,0.229167,0.19881,48
robust_mpc_fallback,stress_07,0.75,0,0.666667,0.465278,0.190972,0.086806,0.090278,0.041667,0.076389,0.305556,0.451389,0.472222,0.73059,0.058741,0.267361,0.218247,48
robust_mpc_fallback,stress_07,0.75,1,0.631944,0.416667,0.1875,0.100694,0.09375,0.03125,0.065972,0.302083,0.399306,0.496528,0.731976,0.059028,0.274306,0.185752,48
robust_mpc_fallback,stress_07,0.75,2,0.670139,0.409722,0.131944,0.076389,0.072917,0.034722,0.038194,0.322917,0.409722,0.461806,0.732083,0.05916,0.256944,0.278609,48
robust_mpc_fallback,stress_07,0.75,3,0.628472,0.479167,0.194444,0.111111,0.065972,0.069444,0.065972,0.305556,0.413194,0.451389,0.732993,0.058969,0.291667,0.148927,48
robust_mpc_fallback,stress_07,0.75,4,0.614583,0.416667,0.180556,0.069444,0.100694,0.0625,0.055556,0.305556,0.361111,0.506944,0.732959,0.058977,0.302084,0.154181,48
robust_mpc_fallback,stress_07,0.75,5,0.642361,0.40625,0.177083,0.079861,0.114583,0.038194,0.076389,0.340278,0.357639,0.493056,0.733283,0.059387,0.302083,0.170482,48
robust_mpc_fallback,stress_07,0.75,6,0.614583,0.440972,0.194444,0.079861,0.100694,0.045139,0.034722,0.295139,0.399306,0.503472,0.733829,0.059127,0.315973,0.177079,48
robust_mpc_fallback,stress_07,0.75,7,0.666667,0.413194,0.1875,0.065972,0.111111,0.041667,0.100694,0.378472,0.350694,0.451389,0.732947,0.058487,0.229166,0.164129,48
robust_mpc_fallback,stress_07,0.75,8,0.586806,0.451389,0.166667,0.059028,0.090278,0.045139,0.059028,0.322917,0.4375,0.506944,0.732722,0.059253,0.336805,0.163151,48
robust_mpc_fallback,stress_07,0.75,9,0.583333,0.430556,0.135417,0.069444,0.100694,0.055556,0.083333,0.315972,0.4375,0.46875,0.732915,0.058887,0.329861,0.14641,48
robust_mpc_fallback,stress_08,0.85,0,0.631944,0.423611,0.142361,0.072917,0.086806,0.052083,0.045139,0.322917,0.395833,0.461806,0.746088,0.068209,0.277778,0.205959,48
robust_mpc_fallback,stress_08,0.85,1,0.631944,0.458333,0.197917,0.104167,0.09375,0.072917,0.059028,0.333333,0.392361,0.479167,0.747959,0.067964,0.277778,0.122557,48
robust_mpc_fallback,stress_08,0.85,2,0.618056,0.423611,0.170139,0.0625,0.111111,0.065972,0.048611,0.315972,0.375,0.486111,0.74785,0.068055,0.298611,0.155704,48
robust_mpc_fallback,stress_08,0.85,3,0.65625,0.40625,0.1875,0.086806,0.121528,0.048611,0.079861,0.371528,0.354167,0.496528,0.747974,0.068142,0.277778,0.141273,48
robust_mpc_fallback,stress_08,0.85,4,0.625,0.430556,0.201389,0.086806,0.083333,0.052083,0.034722,0.322917,0.392361,0.503472,0.748866,0.068133,0.309028,0.162951,48
robust_mpc_fallback,stress_08,0.85,5,0.659722,0.427083,0.180556,0.079861,0.104167,0.055556,0.104167,0.388889,0.319444,0.4375,0.748149,0.067538,0.239584,0.132116,48
robust_mpc_fallback,stress_08,0.85,6,0.586806,0.423611,0.184028,0.055556,0.107639,0.041667,0.065972,0.326389,0.4375,0.493056,0.747456,0.068343,0.333333,0.138979,48
robust_mpc_fallback,stress_08,0.85,7,0.583333,0.423611,0.149306,0.072917,0.107639,0.055556,0.100694,0.333333,0.402778,0.461806,0.74812,0.068045,0.305556,0.110792,48
robust_mpc_fallback,stress_08,0.85,8,0.642361,0.364583,0.180556,0.09375,0.128472,0.041667,0.052083,0.322917,0.395833,0.486111,0.746175,0.068044,0.243056,0.164984,48
robust_mpc_fallback,stress_08,0.85,9,0.621528,0.420139,0.201389,0.097222,0.086806,0.03125,0.045139,0.326389,0.440972,0.493056,0.750603,0.068252,0.25,0.16957,48
robust_mpc_fallback,stress_09,0.95,0,0.625,0.444444,0.194444,0.069444,0.111111,0.048611,0.038194,0.315972,0.399306,0.486111,0.761867,0.077362,0.284722,0.167823,48
robust_mpc_fallback,stress_09,0.95,1,0.663194,0.413194,0.180556,0.076389,0.114583,0.038194,0.086806,0.402778,0.361111,0.482639,0.762029,0.077188,0.270834,0.15279,48
robust_mpc_fallback,stress_09,0.95,2,0.614583,0.395833,0.201389,0.090278,0.076389,0.072917,0.052083,0.347222,0.420139,0.513889,0.76395,0.077009,0.309028,0.109074,48
robust_mpc_fallback,stress_09,0.95,3,0.625,0.420139,0.222222,0.083333,0.097222,0.065972,0.09375,0.395833,0.305556,0.434028,0.762394,0.076547,0.267361,0.05877,48
robust_mpc_fallback,stress_09,0.95,4,0.569444,0.447917,0.163194,0.0625,0.118056,0.041667,0.0625,0.354167,0.420139,0.496528,0.761767,0.077166,0.347223,0.113516,48
robust_mpc_fallback,stress_09,0.95,5,0.572917,0.447917,0.170139,0.072917,0.097222,0.059028,0.100694,0.333333,0.402778,0.444444,0.762439,0.077231,0.284722,0.087688,48
robust_mpc_fallback,stress_09,0.95,6,0.611111,0.347222,0.166667,0.125,0.125,0.03125,0.052083,0.340278,0.375,0.496528,0.761406,0.077052,0.270833,0.124322,48
robust_mpc_fallback,stress_09,0.95,7,0.604167,0.409722,0.201389,0.107639,0.111111,0.034722,0.048611,0.340278,0.416667,0.472222,0.764876,0.077441,0.267361,0.117437,48
robust_mpc_fallback,stress_09,0.95,8,0.579861,0.409722,0.190972,0.135417,0.118056,0.03125,0.090278,0.381944,0.326389,0.461806,0.762282,0.077219,0.319445,0.041166,48
robust_mpc_fallback,stress_09,0.95,9,0.628472,0.458333,0.190972,0.076389,0.09375,0.045139,0.059028,0.319444,0.375,0.409722,0.762294,0.076996,0.236111,0.167084,48
